iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
446,False,0,,,False,invalid_random_target,146
447,False,81,"(3, 5, 5, 6, 2, 3)",1,False,duplicate,146
448,False,0,,,False,invalid_random_target,146
449,False,0,,,False,invalid_random_target,146
450,False,0,,,False,invalid_random_target,146
451,False,82,"(3, 5, 6, 7, 2, 3)",1,True,,147
452,False,0,,,False,invalid_random_target,147
453,False,82,"(4, 5, 5, 6, 4, 4)",2,False,duplicate,147
454,False,0,,,False,invalid_random_target,147
455,False,0,,,False,invalid_random_target,147
456,False,0,,,False,invalid_random_target,147
457,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,147
458,False,0,,,False,invalid_random_target,147
459,False,0,,,False,invalid_random_target,147
460,False,81,"(2, 5, 5, 7, 3, 4)",7,True,,148
461,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,148
462,False,0,,,False,invalid_random_target,148
463,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,148
464,False,82,"(3, 5, 5, 6, 2, 5)",7,False,duplicate,148
465,False,0,,,False,invalid_random_target,148
466,False,71,"(3, 5, 6, 5, 3, 4)",6,False,duplicate,148
467,False,0,,,False,invalid_random_target,148
468,False,77,"(4, 5, 6, 6, 3, 2)",1,False,duplicate,148
469,False,81,"(3, 5, 5, 8, 3, 3)",7,True,,149
470,False,83,"(4, 5, 5, 6, 5, 3)",7,False,duplicate,149
471,False,79,"(4, 5, 6, 5, 3, 3)",2,False,duplicate,149
472,False,81,"(3, 6, 6, 6, 1, 2)",5,True,,150
473,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,150
474,False,0,,,False,invalid_random_target,150
475,False,77,"(5, 5, 6, 6, 2, 2)",2,True,,151
476,False,0,,,False,invalid_random_target,151
477,False,0,,,False,invalid_random_target,151
478,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,151
479,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,151
480,False,77,"(4, 5, 6, 5, 2, 2)",4,False,duplicate,151
481,False,0,,,False,invalid_random_target,151
482,False,77,"(4, 5, 6, 5, 2, 2)",4,False,duplicate,151
483,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,151
484,False,83,"(4, 6, 5, 7, 4, 4)",6,True,,152
485,False,81,"(3, 5, 5, 7, 2, 4)",2,False,duplicate,152
486,False,0,,,False,invalid_random_target,152
487,True,42,"(2, 6, 7, 7, 2, 2)",8,False,duplicate,152
488,False,0,,,False,invalid_random_target,152
489,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,152
490,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,152
491,False,83,"(5, 5, 5, 5, 3, 5)",2,False,duplicate,152
492,False,0,,,False,invalid_random_target,152
493,False,79,"(5, 5, 6, 5, 2, 3)",4,False,duplicate,152
494,False,0,,,False,invalid_random_target,152
495,False,83,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,152
496,False,0,,,False,invalid_random_target,152
497,False,43,"(2, 6, 7, 7, 2, 2)",5,False,duplicate,152
498,False,0,,,False,invalid_random_target,152
499,False,83,"(5, 5, 5, 7, 4, 4)",4,False,duplicate,152
500,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,152
501,False,83,"(4, 6, 5, 7, 3, 3)",7,True,,153
502,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,153
503,False,78,"(5, 5, 6, 5, 4, 3)",7,False,duplicate,153
504,False,0,,,False,invalid_random_target,153
505,False,73,"(3, 5, 6, 6, 4, 4)",7,True,,154
506,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,154
507,False,0,,,False,invalid_random_target,154
508,False,0,,,False,invalid_random_target,154
509,False,82,"(3, 5, 5, 6, 4, 5)",5,True,,155
510,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,155
511,False,81,"(3, 5, 5, 6, 4, 3)",4,False,duplicate,155
512,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,155
513,False,0,,,False,invalid_random_target,155
514,False,82,"(4, 5, 6, 6, 4, 3)",5,False,duplicate,155
515,False,0,,,False,invalid_random_target,155
516,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,155
517,False,65,"(3, 6, 7, 7, 2, 5)",5,True,,156
518,False,82,"(5, 5, 5, 7, 3, 3)",2,False,duplicate,156
519,False,83,"(5, 5, 5, 7, 3, 3)",3,False,duplicate,156
520,False,0,,,False,invalid_random_target,156
521,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,156
522,False,0,,,False,invalid_random_target,156
523,False,81,"(2, 5, 6, 7, 2, 4)",3,True,,157
524,False,78,"(5, 5, 6, 5, 3, 4)",1,True,,158
525,False,80,"(1, 5, 6, 6, 2, 2)",8,True,,159
526,True,42,"(2, 6, 7, 8, 2, 3)",5,False,duplicate,159
527,False,0,,,False,invalid_random_target,159
528,False,37,"(3, 5, 6, 7, 2, 3)",7,False,duplicate,159
529,False,82,"(4, 5, 5, 6, 3, 5)",3,False,duplicate,159
530,False,81,"(4, 5, 6, 9, 2, 2)",8,True,,160
531,False,80,"(2, 5, 5, 6, 2, 4)",7,True,,161
532,False,82,"(4, 5, 5, 5, 1, 4)",8,True,,162
533,False,0,,,False,invalid_random_target,162
534,False,80,"(3, 6, 6, 7, 2, 2)",1,False,duplicate,162
535,False,81,"(3, 5, 5, 6, 4, 3)",4,False,duplicate,162
536,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,162
537,False,0,,,False,invalid_random_target,162
538,False,82,"(3, 5, 6, 5, 2, 3)",5,False,duplicate,162
539,False,80,"(5, 5, 6, 7, 2, 3)",2,True,,163
540,False,0,,,False,invalid_random_target,163
541,False,78,"(5, 5, 6, 5, 3, 4)",1,False,duplicate,163
542,False,80,"(3, 6, 7, 7, 3, 2)",3,True,,164
543,False,82,"(4, 5, 5, 6, 4, 2)",5,False,duplicate,164
544,False,0,,,False,invalid_random_target,164
545,False,75,"(3, 5, 6, 5, 2, 3)",3,False,duplicate,164
546,False,0,,,False,invalid_random_target,164
547,False,0,,,False,invalid_random_target,164
548,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,164
549,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,164
550,False,0,,,False,invalid_random_target,164
551,False,83,"(4, 6, 6, 7, 3, 2)",2,False,duplicate,164
552,False,83,"(3, 6, 5, 8, 2, 4)",7,True,,165
553,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,165
554,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,165
555,False,0,,,False,invalid_random_target,165
556,False,0,,,False,invalid_random_target,165
557,False,0,,,False,invalid_random_target,165
558,False,0,,,False,invalid_random_target,165
559,False,0,,,False,invalid_random_target,165
560,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,165
561,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,165
562,False,80,"(3, 6, 6, 5, 1, 3)",8,True,,166
563,False,0,,,False,invalid_random_target,166
564,True,42,"(2, 6, 7, 8, 2, 3)",5,False,duplicate,166
565,False,81,"(3, 5, 5, 5, 3, 3)",2,False,duplicate,166
566,False,79,"(3, 5, 6, 5, 4, 3)",6,False,duplicate,166
567,False,83,"(5, 5, 5, 5, 3, 5)",2,False,duplicate,166
568,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,166
569,False,0,,,False,invalid_random_target,166
570,False,0,,,False,invalid_random_target,166
571,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,166
572,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,166
573,False,83,"(4, 5, 5, 6, 4, 4)",3,False,duplicate,166
574,False,81,"(4, 5, 6, 9, 2, 2)",8,False,duplicate,166
575,False,83,"(4, 6, 6, 7, 3, 2)",2,False,duplicate,166
576,False,82,"(3, 5, 6, 5, 2, 3)",5,False,duplicate,166
577,False,0,,,False,invalid_random_target,166
578,False,0,,,False,invalid_random_target,166
579,False,82,"(5, 5, 5, 6, 3, 4)",1,False,duplicate,166
580,False,0,,,False,invalid_random_target,166
581,False,84,"(4, 6, 5, 7, 3, 3)",1,False,duplicate,166
582,False,82,"(5, 5, 5, 6, 2, 3)",2,False,duplicate,166
583,False,79,"(5, 5, 7, 5, 3, 3)",8,True,,167
584,False,83,"(4, 5, 5, 8, 2, 4)",6,False,duplicate,167
585,False,67,"(3, 6, 6, 6, 4, 3)",7,False,duplicate,167
586,False,0,,,False,invalid_random_target,167
587,False,79,"(5, 5, 6, 6, 3, 3)",1,False,duplicate,167
588,False,83,"(5, 5, 6, 5, 4, 5)",6,False,duplicate,167
589,False,82,"(3, 5, 5, 8, 3, 4)",4,False,duplicate,167
590,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,167
591,False,0,,,False,invalid_random_target,167
592,False,0,,,False,invalid_random_target,167
593,False,0,,,False,invalid_random_target,167
594,False,81,"(2, 5, 5, 8, 3, 3)",6,True,,168
595,False,0,,,False,invalid_random_target,168
596,False,0,,,False,invalid_random_target,168
597,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,168
598,False,71,"(4, 5, 6, 6, 2, 5)",4,False,duplicate,168
599,False,75,"(4, 5, 6, 7, 3, 3)",2,False,duplicate,168
600,False,82,"(4, 5, 5, 7, 2, 5)",3,False,duplicate,168
601,False,77,"(4, 5, 6, 5, 2, 2)",4,False,duplicate,168
602,False,82,"(4, 5, 5, 5, 2, 3)",2,True,,169
603,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,169
604,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,169
605,False,83,"(4, 5, 6, 7, 4, 4)",4,False,duplicate,169
606,False,82,"(2, 5, 5, 6, 2, 4)",7,False,duplicate,169
607,False,0,,,False,invalid_random_target,169
608,False,80,"(2, 6, 6, 6, 3, 3)",5,True,,170
609,False,0,,,False,invalid_random_target,170
610,False,82,"(4, 5, 5, 5, 2, 5)",5,False,duplicate,170
611,False,82,"(4, 5, 5, 6, 4, 3)",7,False,duplicate,170
612,False,57,"(3, 5, 6, 6, 2, 2)",2,True,,171
613,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,171
614,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,171
615,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,171
616,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,171
617,False,82,"(3, 5, 5, 6, 4, 3)",4,False,duplicate,171
618,False,75,"(4, 5, 6, 6, 2, 3)",1,False,duplicate,171
619,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,171
620,False,0,,,False,invalid_random_target,171
621,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,171
622,False,82,"(3, 5, 5, 6, 3, 2)",4,True,,172
623,True,42,"(2, 6, 7, 7, 2, 2)",8,False,duplicate,172
624,False,0,,,False,invalid_random_target,172
625,False,81,"(4, 5, 6, 8, 2, 1)",7,True,,173
626,False,82,"(4, 5, 5, 5, 3, 4)",2,False,duplicate,173
627,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,173
628,False,83,"(4, 5, 5, 6, 5, 5)",8,False,duplicate,173
629,False,80,"(2, 5, 7, 6, 2, 2)",2,True,,174
630,False,0,,,False,invalid_random_target,174
631,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,174
632,False,0,,,False,invalid_random_target,174
633,False,82,"(4, 5, 5, 5, 4, 3)",3,False,duplicate,174
634,False,79,"(4, 5, 6, 6, 4, 3)",3,False,duplicate,174
635,False,0,,,False,invalid_random_target,174
636,False,82,"(4, 5, 6, 5, 4, 4)",4,False,duplicate,174
637,False,83,"(4, 5, 5, 6, 5, 5)",8,False,duplicate,174
638,False,65,"(4, 6, 7, 6, 2, 3)",1,False,duplicate,174
639,False,83,"(5, 5, 5, 5, 3, 5)",2,False,duplicate,174
640,False,75,"(3, 5, 5, 5, 1, 3)",6,True,,175
641,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,175
642,False,64,"(3, 6, 7, 7, 1, 4)",2,True,,176
643,False,83,"(5, 5, 5, 6, 1, 4)",8,False,duplicate,176
644,False,82,"(5, 5, 5, 6, 2, 3)",2,False,duplicate,176
645,False,81,"(2, 5, 5, 8, 3, 3)",6,False,duplicate,176
646,True,42,"(2, 6, 7, 7, 2, 2)",8,False,duplicate,176
647,False,82,"(5, 5, 5, 6, 2, 5)",6,False,duplicate,176
648,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,176
649,False,74,"(4, 6, 6, 6, 4, 4)",6,True,,177
650,False,0,,,False,invalid_random_target,177
651,False,0,,,False,invalid_random_target,177
652,False,83,"(3, 6, 6, 7, 2, 3)",6,True,,178
653,False,0,,,False,invalid_random_target,178
654,False,82,"(4, 5, 5, 5, 2, 3)",2,False,duplicate,178
655,False,82,"(5, 5, 5, 5, 2, 4)",5,False,duplicate,178
656,False,0,,,False,invalid_random_target,178
657,False,54,"(2, 6, 6, 8, 0, 2)",6,True,,179
658,False,82,"(4, 5, 5, 6, 4, 3)",7,False,duplicate,179
659,False,0,,,False,invalid_random_target,179
660,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,179
661,True,42,"(2, 6, 7, 7, 2, 2)",8,False,duplicate,179
662,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,179
663,False,81,"(3, 5, 5, 5, 2, 4)",3,False,duplicate,179
664,False,81,"(3, 5, 5, 8, 3, 4)",4,False,duplicate,179
665,False,0,,,False,invalid_random_target,179
666,False,82,"(4, 5, 5, 7, 5, 4)",7,False,duplicate,179
667,False,78,"(4, 5, 6, 5, 4, 4)",4,False,duplicate,179
668,False,0,,,False,invalid_random_target,179
669,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,179
670,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,179
671,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,179
672,False,0,,,False,invalid_random_target,179
673,False,79,"(2, 6, 6, 6, 2, 2)",6,True,,180
674,False,66,"(3, 5, 6, 6, 3, 3)",1,False,duplicate,180
675,False,82,"(5, 5, 5, 7, 3, 3)",2,False,duplicate,180
676,False,0,,,False,invalid_random_target,180
677,False,52,"(1, 5, 7, 7, 2, 2)",2,True,,181
678,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,181
679,False,0,,,False,invalid_random_target,181
680,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,181
681,False,0,,,False,invalid_random_target,181
682,False,81,"(5, 5, 6, 8, 2, 2)",7,False,duplicate,181
683,False,81,"(3, 5, 5, 5, 3, 3)",2,False,duplicate,181
684,False,80,"(3, 6, 7, 7, 2, 3)",4,True,,182
685,False,65,"(4, 6, 7, 6, 2, 4)",6,True,,183
686,False,0,,,False,invalid_random_target,183
687,False,82,"(4, 6, 5, 6, 3, 2)",8,False,duplicate,183
688,False,71,"(3, 5, 6, 6, 3, 5)",7,False,duplicate,183
689,False,71,"(4, 5, 6, 6, 3, 4)",1,False,duplicate,183
690,False,82,"(3, 5, 5, 6, 2, 5)",7,False,duplicate,183
691,False,82,"(4, 5, 6, 6, 2, 5)",6,False,duplicate,183
692,False,78,"(3, 6, 7, 6, 1, 3)",3,True,,184
693,False,0,,,False,invalid_random_target,184
694,False,0,,,False,invalid_random_target,184
695,False,0,,,False,invalid_random_target,184
696,False,83,"(5, 5, 5, 5, 4, 4)",1,False,duplicate,184
697,False,0,,,False,invalid_random_target,184
698,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,184
699,False,81,"(4, 5, 5, 6, 1, 3)",6,True,,185
700,False,80,"(2, 5, 6, 6, 2, 3)",1,False,duplicate,185
701,False,0,,,False,invalid_random_target,185
702,False,78,"(3, 6, 6, 6, 1, 2)",2,False,duplicate,185
703,False,83,"(5, 5, 5, 6, 2, 3)",2,False,duplicate,185
704,False,0,,,False,invalid_random_target,185
705,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,185
706,False,82,"(4, 5, 6, 8, 3, 4)",3,False,duplicate,185
707,False,0,,,False,invalid_random_target,185
708,False,82,"(4, 5, 5, 6, 2, 2)",1,False,duplicate,185
709,False,83,"(4, 7, 6, 7, 1, 3)",3,True,,186
710,False,81,"(2, 5, 6, 7, 2, 4)",3,False,duplicate,186
711,False,82,"(4, 5, 5, 6, 5, 3)",6,False,duplicate,186
712,False,0,,,False,invalid_random_target,186
713,False,82,"(5, 5, 5, 7, 2, 4)",3,False,duplicate,186
714,False,0,,,False,invalid_random_target,186
715,False,0,,,False,invalid_random_target,186
716,True,42,"(2, 6, 7, 8, 2, 3)",5,False,duplicate,186
717,False,0,,,False,invalid_random_target,186
718,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,186
719,False,0,,,False,invalid_random_target,186
720,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,186
721,False,82,"(4, 5, 5, 6, 5, 3)",6,False,duplicate,186
722,False,82,"(2, 5, 6, 7, 2, 4)",3,False,duplicate,186
723,False,81,"(2, 5, 5, 7, 3, 2)",4,True,,187
724,False,83,"(4, 5, 6, 7, 4, 4)",4,False,duplicate,187
725,False,81,"(2, 5, 5, 8, 2, 4)",7,True,,188
726,False,77,"(4, 5, 6, 6, 3, 2)",1,False,duplicate,188
727,False,0,,,False,invalid_random_target,188
728,False,0,,,False,invalid_random_target,188
729,False,83,"(4, 5, 5, 5, 4, 5)",4,False,duplicate,188
730,False,0,,,False,invalid_random_target,188
731,False,0,,,False,invalid_random_target,188
732,False,77,"(4, 5, 6, 5, 2, 2)",4,False,duplicate,188
733,False,82,"(5, 5, 5, 5, 3, 3)",4,False,duplicate,188
734,False,82,"(5, 5, 5, 5, 2, 4)",5,False,duplicate,188
735,False,82,"(4, 5, 5, 5, 4, 3)",4,False,duplicate,188
736,False,74,"(4, 5, 6, 7, 4, 4)",3,False,duplicate,188
737,False,77,"(3, 5, 6, 5, 3, 2)",5,True,,189
738,False,82,"(4, 5, 5, 6, 3, 5)",3,False,duplicate,189
739,False,0,,,False,invalid_random_target,189
740,False,0,,,False,invalid_random_target,189
741,False,0,,,False,invalid_random_target,189
742,False,67,"(3, 5, 6, 6, 4, 2)",5,True,,190
743,False,0,,,False,invalid_random_target,190
744,False,80,"(2, 5, 6, 6, 2, 1)",6,True,,191
745,False,80,"(2, 5, 5, 7, 1, 2)",1,True,,192
746,False,82,"(4, 5, 6, 6, 3, 2)",3,False,duplicate,192
747,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,192
748,False,82,"(4, 5, 6, 7, 5, 3)",8,False,duplicate,192
749,False,0,,,False,invalid_random_target,192
750,False,75,"(4, 5, 5, 6, 1, 4)",8,True,,193
751,False,80,"(3, 6, 6, 6, 2, 3)",1,False,duplicate,193
752,False,83,"(3, 7, 6, 7, 3, 2)",7,True,,194
753,False,82,"(4, 5, 6, 5, 3, 5)",8,False,duplicate,194
754,False,80,"(2, 5, 6, 8, 3, 3)",8,True,,195
755,False,81,"(3, 5, 6, 5, 3, 4)",6,False,duplicate,195
756,False,82,"(4, 5, 6, 8, 1, 4)",6,True,,196
757,False,82,"(3, 5, 5, 5, 2, 4)",6,False,duplicate,196
758,False,53,"(1, 5, 7, 7, 1, 3)",4,True,,197
759,False,81,"(4, 5, 6, 8, 2, 3)",6,False,duplicate,197
760,False,78,"(2, 6, 6, 6, 1, 3)",4,True,,198
761,False,0,,,False,invalid_random_target,198
762,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,198
763,False,83,"(4, 5, 5, 7, 2, 3)",1,False,duplicate,198
764,False,0,,,False,invalid_random_target,198
765,False,82,"(4, 5, 6, 5, 3, 5)",8,False,duplicate,198
766,False,0,,,False,invalid_random_target,198
767,False,0,,,False,invalid_random_target,198
768,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,198
769,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,198
770,False,0,,,False,invalid_random_target,198
771,False,82,"(3, 5, 5, 6, 2, 5)",7,False,duplicate,198
772,False,77,"(3, 5, 6, 7, 3, 2)",2,True,,199
773,False,74,"(4, 5, 6, 8, 4, 3)",5,False,duplicate,199
774,False,0,,,False,invalid_random_target,199
775,False,83,"(5, 5, 5, 6, 4, 3)",3,False,duplicate,199
776,False,82,"(4, 5, 5, 6, 4, 4)",2,False,duplicate,199
777,False,0,,,False,invalid_random_target,199
778,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,199
779,False,0,,,False,invalid_random_target,199
780,False,0,,,False,invalid_random_target,199
781,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,199
782,False,83,"(4, 5, 5, 7, 2, 3)",1,False,duplicate,199
783,False,82,"(4, 5, 5, 6, 3, 3)",1,False,duplicate,199
784,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,199
785,False,82,"(3, 5, 5, 6, 2, 5)",7,False,duplicate,199
786,False,0,,,False,invalid_random_target,199
787,False,0,,,False,invalid_random_target,199
788,False,82,"(3, 5, 5, 6, 1, 4)",4,False,duplicate,199
789,False,82,"(4, 5, 5, 5, 3, 4)",1,False,duplicate,199
790,False,80,"(5, 5, 6, 7, 3, 2)",4,False,duplicate,199
791,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,199
792,False,80,"(3, 6, 7, 6, 3, 3)",4,True,,200
793,False,82,"(5, 5, 5, 6, 2, 3)",2,False,duplicate,200
794,False,83,"(4, 5, 6, 6, 3, 4)",4,False,duplicate,200
795,False,81,"(3, 5, 6, 6, 4, 4)",7,False,duplicate,200
796,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,200
797,False,82,"(3, 5, 5, 6, 1, 4)",4,False,duplicate,200
798,False,0,,,False,invalid_random_target,200
799,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,200
800,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,200
801,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,200
802,True,42,"(2, 6, 6, 8, 1, 2)",4,False,duplicate,200
803,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,200
804,False,80,"(4, 5, 6, 6, 1, 4)",3,False,duplicate,200
805,False,0,,,False,invalid_random_target,200
806,False,82,"(5, 5, 5, 6, 2, 5)",5,False,duplicate,200
807,False,82,"(4, 5, 5, 6, 3, 5)",3,False,duplicate,200
808,False,81,"(3, 5, 6, 6, 4, 4)",7,False,duplicate,200
809,False,82,"(4, 5, 6, 5, 3, 5)",8,False,duplicate,200
810,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,200
811,False,80,"(4, 6, 5, 6, 1, 4)",8,True,,201
812,False,81,"(4, 6, 6, 6, 2, 3)",6,True,,202
813,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,202
814,False,82,"(4, 5, 5, 6, 4, 3)",7,False,duplicate,202
815,False,0,,,False,invalid_random_target,202
816,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,202
817,False,81,"(4, 5, 6, 9, 2, 2)",8,False,duplicate,202
818,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,202
819,False,80,"(3, 5, 5, 6, 1, 4)",4,False,duplicate,202
820,False,83,"(5, 5, 5, 5, 3, 5)",2,False,duplicate,202
821,False,82,"(4, 5, 5, 7, 5, 4)",7,False,duplicate,202
822,False,83,"(5, 5, 5, 6, 4, 5)",3,False,duplicate,202
823,False,81,"(3, 6, 5, 6, 3, 3)",6,True,,203
824,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,203
825,False,65,"(2, 5, 6, 6, 3, 2)",3,True,,204
826,False,0,,,False,invalid_random_target,204
827,False,0,,,False,invalid_random_target,204
828,False,83,"(3, 5, 5, 7, 3, 3)",3,False,duplicate,204
829,False,82,"(4, 5, 5, 6, 3, 5)",2,False,duplicate,204
830,False,79,"(5, 5, 6, 6, 3, 3)",1,False,duplicate,204
831,False,0,,,False,invalid_random_target,204
832,False,83,"(5, 5, 6, 5, 4, 5)",6,False,duplicate,204
833,False,83,"(5, 5, 5, 6, 1, 4)",8,False,duplicate,204
834,False,0,,,False,invalid_random_target,204
835,False,80,"(2, 5, 7, 6, 2, 2)",2,False,duplicate,204
836,False,82,"(4, 5, 5, 5, 2, 3)",2,False,duplicate,204
837,False,80,"(2, 5, 6, 8, 3, 2)",3,True,,205
838,False,0,,,False,invalid_random_target,205
839,False,82,"(3, 5, 6, 7, 2, 3)",1,False,duplicate,205
840,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,205
841,False,62,"(4, 5, 7, 6, 2, 4)",3,False,duplicate,205
842,False,58,"(3, 5, 6, 8, 2, 4)",4,True,,206
843,False,82,"(4, 5, 6, 6, 5, 4)",8,False,duplicate,206
844,False,80,"(3, 5, 6, 6, 2, 2)",7,False,duplicate,206
845,False,67,"(2, 5, 6, 5, 3, 3)",8,False,duplicate,206
846,False,83,"(5, 5, 5, 6, 1, 4)",8,False,duplicate,206
847,False,83,"(5, 5, 5, 6, 5, 4)",5,False,duplicate,206
848,False,82,"(4, 5, 6, 6, 4, 5)",4,False,duplicate,206
849,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,206
850,False,0,,,False,invalid_random_target,206
851,False,80,"(2, 5, 6, 6, 1, 2)",1,True,,207
852,False,82,"(4, 5, 6, 5, 3, 3)",4,False,duplicate,207
853,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,207
854,True,42,"(2, 6, 7, 7, 1, 2)",3,False,duplicate,207
855,False,0,,,False,invalid_random_target,207
856,True,42,"(2, 6, 7, 8, 1, 1)",1,False,duplicate,207
857,False,0,,,False,invalid_random_target,207
858,False,0,,,False,invalid_random_target,207
859,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,207
860,True,42,"(2, 6, 7, 8, 2, 1)",6,False,duplicate,207
861,False,83,"(4, 5, 5, 7, 3, 4)",1,True,,208
862,False,82,"(4, 5, 5, 5, 3, 4)",2,False,duplicate,208
863,False,80,"(3, 5, 5, 7, 2, 4)",2,False,duplicate,208
864,False,82,"(3, 5, 5, 6, 4, 5)",5,False,duplicate,208
865,False,0,,,False,invalid_random_target,208
866,False,0,,,False,invalid_random_target,208
867,False,0,,,False,invalid_random_target,208
868,False,81,"(3, 5, 6, 6, 3, 5)",7,False,duplicate,208
869,True,42,"(2, 6, 7, 9, 1, 2)",2,False,duplicate,208
870,False,0,,,False,invalid_random_target,208
871,False,81,"(3, 5, 5, 7, 4, 4)",5,False,duplicate,208
872,False,0,,,False,invalid_random_target,208
873,False,0,,,False,invalid_random_target,208
874,False,0,,,False,invalid_random_target,208
875,False,80,"(3, 6, 7, 6, 3, 3)",4,False,duplicate,208
876,False,60,"(2, 6, 7, 7, 1, 3)",3,True,,209
877,False,0,,,False,invalid_random_target,209
878,False,82,"(4, 5, 5, 7, 2, 5)",5,False,duplicate,209
879,True,42,"(2, 6, 7, 9, 2, 2)",7,False,duplicate,209
880,False,83,"(4, 7, 6, 7, 2, 2)",2,True,,210
881,False,0,,,False,invalid_random_target,210
882,False,78,"(2, 6, 6, 6, 1, 3)",4,False,duplicate,210
883,False,78,"(5, 5, 6, 5, 3, 4)",1,False,duplicate,210
884,False,0,,,False,invalid_random_target,210
885,False,82,"(4, 5, 6, 6, 4, 5)",4,False,duplicate,210
886,False,0,,,False,invalid_random_target,210
887,False,83,"(4, 5, 5, 5, 5, 4)",7,False,duplicate,210
888,False,0,,,False,invalid_random_target,210
889,False,0,,,False,invalid_random_target,210
